epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.6541,2.16054,6.91255,1.70656,0.05048,0.3125,0.06616,0.05099,1.22212,7.3138,1.33891,3.332e-05,3.332e-05,3.332e-05
